Country_Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guinea-Bissau,GNB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,29.5728971,28.00017971,22.75212495,20.8898784,16.8153072,15.39744471,16.25874031,19.78049773,21.69508568,21.83705949,28.18096136,25.74569319,28.25955486,22.66192627,37.72455649,35.10014044,23.77964046,35.21446273,44.7013023,38.98193313,29.92581868,30.98937435,48.39673914,30.85746905,21.77070415,22.30105478,23.05207551,23.99925484,11.36699507,15.55014821,11.74094754,10.2246026,7.415466502,9.082794346,8.824550836,11.02634274,9.99072599,12.51998093,12.78603613,10.80213113,10.78523644,9.934991105,6.699038757,7.22440486,11.41660242,8.085553072,7.823093745,9.000980526,17.25790049,20.31740581,16.74716625,,
Equatorial Guinea,GNQ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.47674882,26.50112454,29.58590734,27.54175181,39.39282565,38.05629949,32.04927127,41.1481429,30.30804516,28.70930017,24.7014529,16.69864599,14.03171665,12.50149663,10.89170309,4.567590136,4.764927602,
Greece,GRC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.48514637,22.26648788,23.42551372,27.14220675,31.754039,34.84303022,31.42656344,29.54725128,32.0835314,36.75987144,36.45784687,38.01798027,41.74699261,48.28359838,38.25291416,36.41777978,38.21035794,33.74402369,32.78232343,32.09267533,30.61387396,25.02019023,29.78698242,28.64299572,29.80527445,31.34407961,30.33360726,23.08087384,26.59217698,26.85865348,27.55676812,28.40504318,25.40976862,24.18197042,22.78915433,22.4715923,23.35386936,22.44088106,25.17549977,24.14970789,25.82568672,25.69133515,24.74970446,27.3748853,25.30716954,22.09927829,26.15190165,27.13109797,24.51129237,18.33789723,17.98625966,14.03062713,12.09793134,11.94394755,11.89228365,12.07698379,12.83689778,12.02266589,13.15005547,12.43650751,14.96115635,18.14646016,
Grenada,GRD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35609528,16.31696081,24.15826054,23.13912208,30.49815061,40.29841374,32.21237503,52.35331723,64.0087149,37.67208018,30.09516231,22.59795624,24.02966611,24.49667192,23.61529351,21.74118086,31.30983856,32.26410781,,
Guatemala,GTM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,10.30088255,8.916133456,8.779293459,10.55590751,12.8165663,13.30929948,10.75717265,12.94117647,15.1443651,11.40841853,12.82563025,14.38432084,12.12582687,13.6851933,18.598767,16.09479141,21.40517163,20.03831694,21.61894964,18.74510999,15.86556158,17.03165901,14.14477392,11.07182272,11.57233356,11.49741958,10.33274397,13.91056437,13.69919728,13.5151112,13.60261471,14.29528044,18.32531872,17.24628543,15.68129958,15.0551087,12.68678211,13.68454175,17.39551621,17.35399322,17.83538743,19.9770448,20.88790857,20.62150678,21.18960606,20.05113862,21.16500831,21.16956642,16.67156432,13.26660146,14.16419369,15.48217542,15.19414459,15.84262664,15.07116233,14.8281551,13.86196874,13.59610647,13.79042358,14.2965825,13.26969101,16.96448226,
Guam,GUM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.27278958,23.97991212,16.63674446,16.89346167,16.05271039,22.23448276,23.86831276,25.8170703,22.26332971,20.81829122,22.75952203,18.63144832,19.83981312,27.21774194,26.4062009,33.06105263,37.45268902,29.07441985,20.50958429,30.99313777,32.75862069,31.37132319,24.96542185,21.38964578,27.42032307,35.79487179,40.1382507,31.1079099,21.14548142,22.23620555,31.13309854,39.76315044,51.75132623,40.42814136,27.22287779,33.22868326,31.85720693,31.88794199,28.92075512,24.99795472,23.77598249,21.5703447,20.86049903,20.95211587,23.54568087,32.33397827,,,,,,,,,,,,,,,,,
High income,HIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,26.58180573,26.24717952,26.54754533,27.87364624,28.08325657,24.88462152,25.93885621,26.06301119,26.55847402,27.11523093,26.2550653,25.54684728,24.2858845,24.09403142,25.35163303,24.77630075,24.85389325,25.1131455,26.01922465,26.29393702,25.81840641,25.05448663,24.34956756,23.78000267,24.05406933,24.31662281,24.20299091,24.14165787,23.94938487,24.00337805,24.42023065,23.24554916,22.45179861,22.41368957,22.867843,23.32795661,23.8155425,23.8782551,23.3344214,20.35328037,21.12012997,21.61148446,21.54817938,21.50418587,21.87298921,22.18629842,21.98135335,22.32723486,22.61371018,22.87761481,22.49907967,22.72243312,
"Hong Kong SAR, China",HKG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.68868592,23.98390342,28.44480258,33.48997794,36.24663526,34.89572135,27.64318723,20.1098546,16.61525434,16.35540464,20.40595516,24.34316555,23.41911651,22.88334503,24.18289585,22.94662123,25.38159478,26.52147809,28.72980346,32.63525925,34.85332721,34.93933563,30.98339328,26.66961216,24.41792116,21.50017258,23.43249357,26.06783697,28.35202842,26.52350724,27.17052478,26.92142457,28.17687361,27.24986842,31.37927421,34.29070085,31.80034664,34.20019037,29.0038637,24.97950925,27.58240928,25.49120382,23.18095242,22.37964014,22.35743374,21.05982119,22.28514831,21.3960755,21.04121437,21.84686409,23.89046642,24.1431843,25.22013354,24.03038856,23.82246942,21.54147973,21.50740505,22.06901686,21.99466113,18.19109174,18.90621099,17.61177719,
Honduras,HND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.89840608,12.1841662,14.89361702,15.9556314,14.61706783,14.61712376,16.03782162,19.65390403,18.49876314,19.37125604,20.88520055,17.0998632,15.94022515,19.0684942,26.19623006,18.95017794,19.21365056,23.06079734,24.34740457,24.54985584,22.70191474,19.31158551,12.92812853,12.69070323,15.96335499,15.87987036,12.6961513,15.95997628,19.24261674,17.54532493,21.06460006,22.5987902,23.79877188,30.76104643,34.49427149,28.92652158,28.53412384,29.48686527,28.34876847,31.78360771,28.28843121,26.00094413,24.25843833,25.28088236,29.66555733,27.62297589,28.34192973,33.66530061,36.06596984,20.59944375,21.87984069,25.99999164,24.56420879,21.7603523,22.18383223,25.11798303,23.37712854,24.82071317,26.57208628,22.73109068,18.83460331,23.99475127,
Heavily indebted poor countries (HIPC),HPC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.10600553,16.69869233,16.57596755,17.33138004,20.03303381,18.48520639,19.08650509,18.65570737,20.75565056,20.72432973,20.11837387,20.12704102,19.7092681,21.07369756,22.03175984,22.83566295,22.69924246,23.57721318,24.61804312,23.30675003,24.68200925,23.95114142,25.66848798,27.39013884,29.07396077,29.36385368,28.93929537,29.10580163,27.13245724,27.10963267,25.40975723,25.06009414,
Croatia,HRV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.14609622,20.39957232,25.45845735,21.73184872,21.21145323,20.05009016,21.24910406,24.48524238,27.8655538,26.64253554,26.74694029,28.92466339,28.81097821,30.44422295,24.88979487,20.87485666,19.69501062,18.56408002,19.12313153,18.73779139,20.36592048,20.76497369,21.71662197,23.17490377,22.8906912,24.1135349,21.80453003,
Haiti,HTI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.66070113,18.8298645,19.92006691,24.36798141,22.12021647,13.83731975,10.20056948,26.08958322,28.13042639,24.52875606,26.00441291,27.6980391,8.595902789,8.285915067,8.298515203,12.47263708,10.78067854,11.74679982,12.9789239,12.02750756,13.0526702,12.60701121,24.98873245,19.07467739,17.5091467,17.5039719,16.52071129,14.05230866,16.93508206,20.21247918,18.70981664,20.32206418,17.70308927,18.0480487,
Hungary,HUN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94751783,16.46478805,20.4367428,22.72696477,23.14613098,24.80903303,26.28171635,28.71536208,27.16413753,28.06490098,26.23521466,25.60341919,24.61263091,27.38496373,25.97163457,26.22828805,24.82220231,25.06482582,21.05864851,21.18431981,20.79395191,20.16074212,21.61985033,24.05550825,23.51230922,21.54856236,23.10324924,26.81070646,28.40190979,27.25334985,30.49611413,
IBRD only,IBD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.25036003,21.11802196,18.95654819,20.19634108,21.51806375,22.8638599,23.42376503,21.48743433,21.88720304,22.61784519,25.38162719,25.61509895,25.15832157,25.48544416,26.82730854,28.9094447,28.42241827,29.13559156,28.51712686,26.73344225,27.55903211,28.13582524,26.04488086,24.66881874,24.65208361,25.31756689,24.52658281,24.46208271,25.91930949,27.17012961,27.28015054,26.71001893,27.08424884,26.66074904,26.78357062,26.16673598,25.62996409,25.28076973,24.43817933,24.27007528,24.27465491,25.13616061,25.45836266,26.84297439,28.37429729,27.97554638,28.61265158,30.12277455,31.22768273,31.2579875,32.40992108,32.94984425,33.0894089,33.0947009,33.14248987,32.87341244,32.32312218,32.57838541,33.51204179,32.98891847,33.23846964,33.90727931,
IDA & IBRD total,IBT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.83692107,25.03840681,22.63706822,23.83505837,25.83672885,27.27960004,27.70011108,25.75827464,26.23908407,26.93876033,29.83747552,30.32323806,29.78166574,30.44014053,31.78650498,33.88234627,33.44240394,34.50924346,33.80940458,31.76838224,32.89358989,32.17507705,29.52306938,26.52586969,25.24809855,25.39157729,24.59246899,24.28758746,25.48303948,26.66571361,26.85775181,26.19008925,26.58940388,26.0565664,26.30896347,25.68686179,25.16572473,24.8335627,24.0875632,23.8574784,23.84536762,24.59478963,24.80854464,26.16795658,27.60154883,27.2938139,27.95497347,29.29772407,30.32751749,30.30220694,31.37754991,32.15781025,32.35270234,32.38085618,32.44832146,32.18414217,31.70965686,32.04663617,32.95034864,32.53708365,32.72780166,33.46379683,
IDA total,IDA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,61.1662197,55.61208246,43.00446706,31.8120647,27.38522307,26.40262242,24.17935637,22.69327451,22.99231718,24.10405816,22.9411436,22.30161478,19.55508613,20.60541563,20.01817093,19.94762634,19.68360646,20.62852619,19.97673971,19.89055373,19.19924028,18.63477063,19.68641272,19.85505869,20.40123093,21.4887622,20.01110436,20.02627753,19.68440215,18.93393135,20.65812651,21.5470224,22.33838395,23.2465702,23.6572527,24.2754346,25.19215217,25.4789449,26.54076007,26.19320974,27.21995859,
IDA blend,IDB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,77.51026105,72.16968621,59.52144854,44.76957438,37.37852113,38.90622605,35.41705585,31.17026452,33.14868587,35.16778288,31.8144008,29.70462975,24.44123737,25.83985399,25.07110509,24.7379395,24.6267748,25.79979143,23.81360288,23.56377787,22.81641528,21.41271614,22.42449706,21.80470427,22.4110747,24.1680603,21.28570702,20.75125054,21.34411816,18.79566777,17.54558078,17.2852322,17.11513982,17.84052406,17.81041635,17.59578978,17.53009418,19.64332438,22.07006273,22.63238062,25.07877772,
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,7.867760123,10.23399277,5.602576586,8.196210421,12.08382982,6.692113032,4.526748971,8.008964378,8.804311537,11.66298749,13.62275449,15.79520697,18.77738826,17.8872864,16.78184535,20.34170457,20.72129155,20.12761234,20.53415985,20.93432088,20.87150159,21.38449294,22.58345268,29.40177156,24.88467494,25.34694597,27.64651732,27.24671899,29.09802202,30.6830326,32.70769009,31.86942548,30.17582734,28.28067311,29.57068775,30.42981109,31.60236064,30.30767579,27.42950667,22.13875931,22.24569693,22.53926632,21.40407021,25.59849839,24.05636637,25.08140994,25.40021729,24.92028385,27.81624458,30.98519241,32.88012145,32.98433326,35.07159361,33.83135679,34.60034391,34.06279218,33.8587393,33.7105948,34.57058583,33.78014238,32.35459061,31.45992115,
IDA only,IDX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97067894,16.09328934,15.36431866,15.86806561,16.59191953,15.98325562,16.2896838,16.08651361,17.1689917,17.37378819,17.2156573,16.63262044,16.49713583,17.51796137,18.11583846,18.46536332,18.51897944,18.51144412,19.09333496,18.19679999,18.93060412,23.35706917,25.6219415,27.46399424,28.6155862,29.24033141,29.97662167,31.09905743,30.36224249,30.11660244,28.90948246,28.85835644,
Isle of Man,IMN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.93133529,19.26214583,18.10757077,18.99545711,19.52982849,20.05722299,18.35801382,18.19754447,17.74224975,17.64009524,18.21143873,19.20361574,19.54843194,18.70075865,22.51151757,19.54510626,19.41927196,21.09561255,22.65072075,23.59537674,19.55500345,25.56013763,25.13419431,21.03957212,23.2914173,26.4460769,26.06568394,25.82713131,26.28263499,26.86103691,27.3361977,25.14050528,27.44020416,22.71641051,26.31016655,29.15233715,22.75925318,25.69273291,24.97536994,30.95808797,25.67731668,29.90788898,30.25130012,30.83969994,35.0964917,37.42826402,38.99850637,41.95079823,38.42241965,39.25679176,39.78562417,39.59042144,38.34741567,34.02320208,34.26780562,32.11673014,30.17269167,30.98217576,32.34321821,30.22101732,27.8963067,31.18427721,
Not classified,INX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,24.0135413,23.5371863,24.58508478,26.32423226,28.47034766,22.89594625,24.91727575,27.38993904,28.48874881,32.39904041,27.2990698,27.836916,27.24970296,23.37544377,22.32891809,19.57931243,18.38097853,16.73771555,16.31587308,18.40996373,21.52711669,19.6727224,16.6369289,15.4691943,16.51398189,18.873,20.5306173,22.22901002,24.09796325,24.63550617,24.50795076,24.25624159,24.08259719,25.74422305,27.21826337,30.30974959,31.89320529,29.24810558,24.66709375,20.30366875,17.27727353,17.17638856,20.19302371,18.78648063,22.23343983,25.78704109,37.5888787,34.57204936,28.55188014,54.95478605,43.64846252,24.70258474,
"Iran, Islamic Rep.",IRN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.1499235,25.1817751,24.42900863,19.24204226,26.61177038,31.85649699,34.21859322,34.146644,41.40166247,40.15457792,40.63640361,34.80559586,40.10562767,35.07305995,31.02928588,41.39515121,48.09033586,48.42888431,39.12511912,25.00817107,47.86489312,40.07582143,26.77318771,36.26825043,33.04526809,24.27498805,22.21311825,20.09297779,17.13393999,23.04793843,33.02184263,42.17457939,42.19989329,30.39529102,23.29458769,30.18017186,37.7860856,35.54283951,33.85893481,32.54166538,35.10053349,35.25181669,39.054111,42.10526704,45.99878784,38.71766358,38.64911736,39.72894514,41.75745309,40.89817092,40.26244925,36.01680358,36.35095818,34.94521152,36.93965714,31.98240852,29.10919934,31.79653682,31.53686656,,,,
Iraq,IRQ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,61.88198539,57.96507192,15.69517471,18.55685903,24.41139637,19.57610565,20.07778977,22.01649839,-3.745676919,44.32028824,-12.88008933,31.79097876,59.34092634,58.17203652,51.44440739,58.01193095,4.203596679,7.392141031,38.3922933,29.14734232,43.42228577,18.22688305,29.96105029,16.91690489,22.15526142,18.91759274,9.341719092,15.18410215,11.29663775,15.86786539,16.75950181,13.44617151,20.26773982,18.21597494,20.35965171,17.87720479,17.85247686,17.58547052,22.74072459,19.16070603,13.43249826,
Iceland,ISL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,27.80776699,37.18772305,31.69684122,36.03720145,40.46002695,39.49408218,32.03642381,33.42721483,27.60549043,27.90435188,30.11464123,29.82494845,31.21559211,23.3998275,25.79398085,23.12029478,20.51743673,23.04668831,23.19357247,20.93311317,21.12461017,22.29810445,20.15303901,18.82545979,17.81697676,18.19150812,20.75851526,21.77446697,25.863583,23.5701209,24.93181396,22.90057085,19.81039121,21.29196154,24.84483598,28.87078264,36.07221198,29.57486683,26.02135446,15.32308693,13.90913168,15.58316255,16.01585597,15.46964192,17.22365759,19.40362868,21.08389021,21.74143891,22.27477283,21.12221006,21.28883445,22.84368023,
Israel,ISR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.70945382,29.02565496,27.84337933,26.16053345,26.4548887,25.47023264,25.29657814,23.96196103,22.59616006,22.53297367,23.29685581,23.31462403,24.05777785,22.86263911,20.55047194,21.06602032,23.05799808,23.5607966,22.13062585,22.72397317,21.88796979,22.86153525,22.91113741,23.78478709,23.33120411,23.81312471,24.7841422,
Italy,ITA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,26.00609747,23.83427163,22.93537596,26.35898667,29.77102327,23.77738998,26.59777671,24.44195694,23.88776374,24.42132326,26.76768967,24.69333438,23.73429135,22.24825121,23.31173246,23.17087621,21.7480839,22.12843335,22.57904823,22.32880792,22.55862774,22.1990545,21.5677759,19.07248029,19.00764429,20.04234383,19.35508021,19.50169601,19.73448621,20.23311928,20.86457579,20.84335784,21.57123349,21.17937479,21.26244303,21.16937113,21.95761566,22.24604571,21.77851442,19.50875568,20.57979516,20.46808872,17.78951287,16.89239376,16.95920181,17.10726702,17.56102831,18.05407117,18.52746022,18.23967793,17.67590132,20.04514575,
Jamaica,JAM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.72405729,28.312032,26.71761593,24.1679918,26.92312849,26.51209677,28.01889201,29.27592013,34.87599646,35.1566435,31.53938421,32.08827199,27.33652978,31.5018315,24.32382364,25.76911344,18.2131738,12.2262469,15.0452182,19.21863682,15.90580545,20.29810247,20.86891238,22.25876677,23.12229467,24.30381182,16.94417282,20.64906533,23.62214134,26.61116545,25.8843923,24.36427588,29.82855891,25.26193248,24.23185867,25.25957395,25.55400098,25.69477369,22.60066257,21.26335084,23.46333789,25.8803612,27.33771823,26.24763549,26.46721089,26.94237701,28.4225128,26.57119436,24.35053998,21.05626776,20.20652665,21.43633201,19.93317231,21.25988761,22.47377269,21.35192571,21.28813794,22.53183995,23.3115189,24.26909549,22.87707397,20.30900788,
Jordan,JOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,34.09732017,40.25202781,33.0818559,31.54198473,37.17057258,46.03065028,39.44003394,33.01242584,29.91045714,21.05450117,19.83485829,22.55214939,22.66343207,23.23644609,30.79569737,24.96619337,33.48105473,36.62856554,33.30502834,32.96286084,30.52569427,25.72946879,21.81895968,21.56862745,22.36151166,21.05693229,20.09567265,20.84053841,27.38385099,34.1478444,28.33992169,30.26798447,31.51713265,30.73718965,30.85387847,28.4465151,24.32265785,22.35244111,22.23086336,21.83103051,20.03974669,21.37700213,17.42272836,15.8754035,15.68348886,17.09558512,
Japan,JPN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,43.50790946,39.86728416,39.6139743,42.44853747,41.60893452,36.54647786,35.50579085,34.40040819,34.46448689,36.23209204,35.95204362,34.74257218,33.55521583,32.15727933,31.97480531,31.85416829,31.7754966,32.66528198,34.64033509,35.48276577,36.05232265,35.8368952,34.1540893,32.35887589,30.65250831,30.93363189,32.02694888,31.11037275,29.59082374,28.20043331,28.41743932,27.75495487,25.89885919,25.66096518,25.63820726,26.05232598,26.07755439,25.76874016,25.86957996,22.60317648,22.59030413,23.54056869,24.00492972,24.41762404,25.03636199,25.16534788,24.83559732,25.21482698,25.59498236,25.8166109,25.41490804,25.27672375,
Kazakhstan,KAZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.50912106,20.02508233,28.70407454,23.3192597,16.14663948,15.5982639,15.80456174,17.77616505,18.13904803,26.87642284,27.28772328,25.70391259,26.31108968,30.96976804,33.90079132,35.52669949,27.5064843,29.41456452,25.37354902,22.99814602,25.22966023,24.56960536,25.79024724,27.9079156,27.82758289,26.35248253,25.25821271,27.62757495,28.80691536,26.1780161,
Kenya,KEN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,13.06420449,14.39394484,18.61024061,20.1726488,20.04882893,19.37218009,24.39667517,23.91598703,22.31730003,25.81122566,25.75563307,18.13989346,20.2442178,23.72332115,29.78928932,18.1327783,24.50714062,22.91344169,21.86021484,20.92506552,19.81103195,25.32482373,21.76803717,24.28943287,25.44904102,24.86207761,24.1640929,20.97051486,16.92083908,17.61043506,19.29324297,21.8197611,15.00382269,15.14098814,16.69271641,15.52141487,17.41409062,18.79034052,15.13821589,16.48214939,16.96249556,17.64968479,18.6335854,20.45697839,19.61271142,19.01917242,21.2639988,21.88581228,22.19336293,22.4049681,24.950719,22.1033982,19.34843583,20.6634949,19.37598625,19.34183437,19.68310104,20.29956357,
Kyrgyz Republic,KGZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.27035831,31.08504399,35.46666667,24.06542056,15.35135135,19.92445703,11.66638654,9.013079073,18.34054914,25.19733496,21.68013114,15.44407192,18.02621861,20.01003707,17.99928265,17.60669154,11.83001595,14.48839277,16.41820748,24.19576081,26.64299703,28.94896003,27.27035541,27.4015936,25.47296383,34.9610737,33.89883556,36.75672708,34.67146926,33.93917929,32.90209146,36.01662915,36.14859053,26.40542368,26.50521585,
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.17937058,17.77777801,18.18181795,17.64705744,15.69343204,13.48684211,18.125,14.83679538,14.20911497,13.908873,12.53132823,,,,,,,,,,,,,,,,,,,,,,,11.8804071,11.93855081,14.55231684,14.72005581,15.02049984,11.83376966,16.98372802,17.5289932,18.73534313,20.02076876,22.06927849,17.82625091,20.23467889,22.51697645,21.19729133,18.61672786,21.35991038,17.3676572,17.09791455,18.51134231,20.00891695,22.09450019,22.4529982,22.70583265,22.89196799,23.44825618,24.23348873,24.87956023,26.57745549,
Kiribati,KIR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,10.99797622,9.398902187,6.001644286,4.800722485,6.599286564,6.398992645,20.69873418,14.61917751,21.95675676,33.33947368,46.2825,46.1547619,33.20208333,38.12826087,47.93191489,49.01960784,42.45614035,40.73214286,61.63636364,45.81967213,40,,,,,,,,,,,,,,13.77076616,13.4568859,12.34675976,16.30879069,14.40908216,18.29899718,27.59810816,31.87975164,30.24076578,41.84883692,33.98593437,29.88955541,23.12802939,18.58591186,17.82233922,,
St. Kitts and Nevis,KNA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,10.52420968,12.69472986,14.07488385,18.78495661,15.41165337,14.75823911,21.69590095,22.19853837,27.09551657,29.93175758,26.324823,24.97673066,21.47995407,26.01089139,32.59962049,28.5263098,27.63597922,30.10570665,34.48448588,37.47388303,34.03062547,32.15998454,31.96698704,32.47674431,32.297977,32.27005198,32.61401086,32.58555208,34.81571591,36.71606701,39.55305296,41.23401783,38.73834045,37.65429611,38.51260183,38.94948795,39.42351944,37.18862188,27.77904874,31.01282773,32.8936287,31.60293756,31.09283276,32.27961522,32.54955312,32.50818478,32.99330799,33.09748305,33.6668294,29.39998973,32.55211358,33.31942582,31.31664675,29.88532729,29.79047863,29.52928082,30.1426786,32.28806347,31.48718418,31.49493367,31.88458527,32.089983,
Kuwait,KWT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,15.75433912,17.68149883,21.33027523,17.98107256,19.11021234,12.12121212,9.379071456,9.303278689,9.513122623,6.776816333,12.72440457,16.54295909,23.31597208,20.2354431,13.65098435,13.92068172,16.63087788,25.19356841,24.78597595,21.02413113,18.85428392,22.10997561,17.54423342,15.69580156,12.29892586,17.62511305,41.85571097,22.36334124,17.19154206,16.15176217,14.75862409,15.10430476,13.63898031,18.45190666,14.55554707,10.66523772,14.3046729,17.12769629,16.63255579,18.18550298,16.42676703,16.15772239,20.45665212,17.62982145,17.96584492,17.65852862,13.54449848,12.83498521,14.35148536,16.29019399,25.42808492,29.95882707,27.73083875,25.3076605,25.01831275,,,
Latin America & Caribbean (excluding high income),LAC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.64686655,20.83790652,20.81902842,19.6721333,20.69988598,21.36976798,20.94075598,20.36058253,20.26699209,22.05736021,21.83010795,21.53021949,21.18735845,21.62020854,23.65896709,25.2070315,23.69727933,23.43015614,23.65978851,23.94993102,24.22159095,24.51528837,22.0043223,19.5805262,18.88891169,19.81651294,19.0175999,20.88493656,22.48693687,23.84124128,20.19073014,19.65550445,19.84654317,21.37654343,22.51896783,18.99481336,19.12296209,19.92988925,20.53544876,19.34711123,20.05945601,19.06526982,18.77517444,18.63013545,19.60421085,19.45660825,20.23087217,21.29268463,22.51961535,19.79968191,21.6089429,21.86446515,21.50567344,21.46434028,20.88123412,19.81888286,18.71370144,18.27360062,18.5530289,18.06948656,17.23569346,19.64394031,
Lao PDR,LAO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,6.178861969,7.042253955,6.931279694,10.18907515,13.50085184,,,,,,,,,,,,13.41565796,13.54360717,29.04042318,27.77152163,31.75424351,34.0580868,30.06954104,32.31224303,31.68198579,33.93847055,27.46248774,28.06780253,32.50425528,30.64732204,29.8013514,31.5566516,29.0076541,,,,,,
Lebanon,LBN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.31269096,29.27333838,29.27333838,31.036396,36.65279338,36.45508364,34.79249868,29.21649485,28.40261578,22.83110247,20.41122214,22.81354531,18.74826822,19.16102395,23.06761396,22.96601096,20.54809108,24.28208962,27.9963212,26.92101617,24.93725851,26.84636575,24.78729788,27.61242944,24.96719514,22.22277926,23.14257137,21.78793523,22.4871034,12.23998595,6.059124872,5.585276783,
Liberia,LBR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
